tenure_months,total_orders,total_spend,recency_days,age,income_bracket,nps_score,online_ratio,return_rate,support_tickets,discount_usage,category_preference,region,gender,clv_tier,customer_id,avg_order_value,tenure_years,purchase_frequency,recency_score,frequency_score,monetary_score,rfm_score,retention_rate,churn_rate,clv_12month,clv_segment,clv_predicted_rf,clv_predicted_ridge,clv_predicted_xgb,clv_predicted_ensemble,clv_error_rf
1,3,97.25604677523624,222,33,2,6,0.2829818619552141,0.2633469132622041,3,0.8636124621372905,Pharmacy,South,M,Hibernating,CUST_02423,32.41868225841208,0.0833333333333333,36.0,1,1,1,3,0.1935052694524396,0.8064947305475604,389.58,Medium,342.662992063623,71.96463141729747,391.49008,261.3236711286814,46.91700793637699
47,95,5408.30038918388,18,63,4,10,0.4713225732612607,0.0682062833178556,1,0.0057601315989516,Luxury,West,M,Champions,CUST_00364,56.92947778088295,3.9166666666666665,24.25531914893617,5,5,5,15,0.95,0.05,10621.08,Very High,9756.810060873633,6515.149973688864,10072.301,9086.113191909213,864.2699391263668
6,4,131.65981448609728,195,37,1,2,0.2529740339922042,0.3738149251374221,10,0.8356086125889424,Pharmacy,East,M,Hibernating,CUST_02769,32.91495362152432,0.5,8.0,2,1,1,4,0.2577500045454187,0.7422499954545813,115.93,Low,114.06455326726385,53.56111377749636,122.33012,100.19712785471026,1.8654467327361601
74,183,4805.753989003261,21,48,3,9,0.646179461230529,0.0120056699304358,0,0.0415131197926962,Home,North,F,Champions,CUST_00183,26.260950759580663,6.166666666666667,29.675675675675677,5,5,5,15,0.95,0.05,6458.25,Very High,6357.3463822504755,4468.115011840742,6200.443,5880.176907759847,100.90361774952453
31,14,870.1348161617897,27,42,3,7,0.8688765077557419,0.0968217596087969,1,0.1357993759700605,Clothing,East,M,Growers,CUST_00986,62.15248686869926,2.583333333333333,5.419354838709677,4,3,3,10,0.6120822985803784,0.3879177014196215,230.63,Medium,360.2934003565225,369.9578569228224,270.95993,332.5388707546376,129.66340035652252
26,13,473.25246285891154,115,27,2,7,0.32184472586266,0.2452626743838336,6,0.6715089702335524,Clothing,East,F,At-Risk,CUST_01991,36.40403560453166,2.1666666666666665,6.0,2,2,2,6,0.3350965124371435,0.6649034875628564,165.92,Low,140.925554655686,69.88748729914857,152.20325,125.39347078792993,24.994445344313988
18,38,2430.528972735344,44,38,3,7,0.5109975225094878,0.1278493099453378,4,0.2083857757009502,Clothing,West,M,Growers,CUST_01195,63.96128875619325,1.5,25.33333333333333,4,4,4,12,0.8912862273584258,0.1087137726415742,4567.37,Very High,3687.3990121221573,3115.6321797642327,4408.2354,3761.4007134766907,879.9709878778426
31,16,531.5391211768844,107,43,2,5,0.3960408327993719,0.156702007130322,9,0.6515304554620791,Pharmacy,North,M,At-Risk,CUST_01770,33.22119507355527,2.583333333333333,6.193548387096774,3,3,3,9,0.5371909986639106,0.4628090013360894,192.83,Low,181.66780441909685,226.75607317016008,182.54976,190.18384608561425,11.162195580903159
47,17,800.0,76,41,1,7,0.5168944668977076,0.2677150842945024,3,0.5321719454475033,Pharmacy,East,M,At-Risk,CUST_01676,47.05882352941177,3.9166666666666665,4.340425531914894,3,3,3,9,0.502002057398157,0.497997942601843,142.07,Low,153.6833443449256,152.34713724106814,140.64944,149.39084005574563,11.613344344925594
22,31,831.0973587628598,63,48,3,6,0.5552513762747417,0.06583730205292,3,0.3461713884788097,Clothing,East,M,Growers,CUST_01122,26.80959221815677,1.8333333333333333,16.90909090909091,3,4,3,10,0.6384291915466905,0.3615708084533094,388.11,Medium,518.9355209787536,461.63177057144446,464.64633,490.40401832896856,130.82552097875362
55,191,11998.335791178022,3,37,4,9,0.4347559311461363,0.0128180602106462,2,0.0753557729958143,Home,North,M,Champions,CUST_00188,62.81851199569645,4.583333333333333,41.67272727272727,5,5,5,15,0.95,0.05,19068.14,Very High,13797.692520709352,19608.335027218156,16695.234,15673.62315268823,5270.447479290648
22,23,895.1565392179413,52,50,3,9,0.6510063121998753,0.1087358206218895,6,0.2897466101108706,Clothing,South,F,Growers,CUST_00620,38.91984953121484,1.8333333333333333,12.545454545454549,4,3,3,10,0.6104069129863642,0.3895930870136358,511.87,Medium,543.1833856326708,479.95493665177906,509.78757,519.9135274598951,31.313385632670816
18,9,519.615234794424,82,48,2,7,0.5504017653859004,0.2828135388941974,10,0.5694631416729432,Grocery,West,F,At-Risk,CUST_01613,57.735026088269336,1.5,6.0,3,2,2,7,0.4522092908704224,0.5477907091295775,175.35,Low,202.563295211983,147.13138306436176,197.6499,188.6294064538477,27.213295211982995
7,40,1093.2500543120775,71,53,3,9,0.4339629071831525,0.0639740659564354,1,0.2355088463765295,Sports,North,F,Growers,CUST_01176,27.33125135780194,0.5833333333333334,68.57142857142857,3,4,3,10,0.6270903757841506,0.3729096242158494,1954.21,High,1709.0352268187346,1770.5823334615757,1914.8398,1780.8971079628095,245.17477318126544
14,31,902.1564485800984,17,49,3,6,0.8479271285042652,0.0702017837322392,7,0.2656242182960696,Clothing,West,F,Growers,CUST_01183,29.101820921938653,1.1666666666666667,26.57142857142857,5,4,3,12,0.8862935401454995,0.1137064598545004,2375.88,High,2570.5438141893196,1782.1871201791246,2437.69,2351.24962256083,194.6638141893195
10,6,80.13396945686051,263,60,1,4,0.1413110741124335,0.4478641135851841,11,0.6090696004008747,Pharmacy,West,M,Hibernating,CUST_02385,13.35566157614342,0.8333333333333334,7.199999999999999,1,2,1,4,0.2781989550909631,0.7218010449090368,50.84,Low,41.87854440513828,43.38948167782561,45.55058,43.25410476818369,8.961455594861725
8,5,35.882709701802106,202,43,1,5,0.2330544987636313,0.3900553870861474,18,0.9889616450287038,Pharmacy,South,F,Hibernating,CUST_02716,7.176541940360421,0.6666666666666666,7.5,2,1,1,4,0.2759621746636483,0.7240378253363517,26.06,Low,27.338091509876982,45.23751421493799,22.780409,28.651728383438172,1.2780915098769832
24,25,1718.3207627135955,74,37,2,9,0.630700595412788,0.0729760674855526,1,0.3028222134865099,Sports,West,M,Growers,CUST_00615,68.73283050854383,2.0,12.5,3,3,4,10,0.6928066899702569,0.3071933100297431,898.41,High,877.5231679867484,943.0682582992998,934.7784,907.2998323806733,20.886832013251592
39,6,322.5041129810031,137,35,2,5,0.5557110835334398,0.1438565495476655,5,0.5766813671501383,Pharmacy,West,F,At-Risk,CUST_01514,53.75068549683385,3.25,1.8461538461538465,2,2,2,6,0.3400462341181226,0.6599537658818774,44.53,Low,58.43158084266695,54.14415413821179,47.099747,53.94793799703483,13.901580842666952
15,19,1324.2746797074014,24,44,3,6,0.6202608719920732,0.0618155549944454,4,0.2323907734120842,Sports,East,F,Growers,CUST_01467,69.69866735302112,1.25,15.2,4,3,4,11,0.6948906110141444,0.3051093889858556,1344.31,High,1364.3960270160485,1358.9434205881082,1275.4978,1336.024927732707,20.086027016048547
26,103,9208.651405226614,17,35,3,9,0.7191152105409002,0.0570755083871554,1,0.0249277499414623,Home,West,F,Champions,CUST_00402,89.40438257501567,2.1666666666666665,47.53846153846154,5,5,5,15,0.95,0.05,32882.96,Very High,26242.56014072932,27214.114512319928,30276.7,27592.725076956056,6640.399859270678
8,15,2500.0,35,53,2,9,0.864402009998895,0.128295776596728,3,0.1175491528519284,Tech,South,M,Growers,CUST_00995,166.66666666666666,0.6666666666666666,22.5,4,3,4,11,0.6509895368963927,0.3490104631036073,4153.4,Very High,3481.2843351060183,3172.2419949803957,4140.4575,3599.6321742933133,672.1156648939814
31,30,1326.6872721183304,81,31,2,9,0.511374385136852,0.0858299413519582,1,0.2607946542174739,Sports,North,F,Growers,CUST_00935,44.22290907061101,2.583333333333333,11.61290322580645,3,4,4,11,0.7243294990623301,0.2756705009376698,695.22,Medium,807.1969615693366,813.7254719308395,693.00323,772.3379787003954,111.9769615693366
31,77,10006.003122924663,2,44,4,9,0.3685742440763715,0.0100021503191767,0,0.1196707022011608,Electronics,East,M,Champions,CUST_00372,129.94809250551512,2.583333333333333,29.806451612903224,5,5,5,15,0.95,0.05,31240.63,Very High,24238.516626273602,21072.83949701638,30279.184,25196.54914469924,7002.113373726399
47,16,636.5713825594943,162,34,2,7,0.3961841264036948,0.1588487152168549,13,0.3374062729877493,Clothing,South,M,At-Risk,CUST_01923,39.78571140996839,3.9166666666666665,4.085106382978724,2,3,3,8,0.5187154533094928,0.4812845466905072,145.95,Low,135.9922681741381,131.41334218436705,132.43282,133.9936004935935,9.957731825861885
10,5,65.59330183250934,214,44,2,3,0.1632597842278088,0.2931610326058583,6,0.657679495939722,Pharmacy,South,M,Hibernating,CUST_02307,13.118660366501867,0.8333333333333334,6.0,1,1,1,3,0.1946000374237173,0.8053999625762827,25.81,Low,30.82583757999291,29.415525153610837,28.198048,29.733722382108915,5.015837579992912
28,172,6328.2181328698725,6,46,3,8,0.6665000536113116,0.0378455408650368,3,0.1267296128115762,Electronics,East,F,Champions,CUST_00594,36.79196588877833,2.333333333333333,73.71428571428571,5,5,5,15,0.8974734387216847,0.1025265612783152,6516.01,Very High,7506.647908245156,27521.561698308262,7196.5054,9611.677644692407,990.6379082451558
27,10,303.4124042960716,144,20,2,6,0.2631383751477599,0.2140187139176649,4,0.4128396647486601,Grocery,West,M,At-Risk,CUST_01911,30.34124042960716,2.25,4.444444444444445,2,2,2,6,0.4653049356382871,0.5346950643617129,114.22,Low,88.4270189255522,88.64052345367502,84.82874,87.37411963605543,25.792981074447795
31,35,2500.0,33,36,3,9,0.8212390191007825,0.1116724112700073,4,0.2178091718229119,Sports,North,F,Growers,CUST_00727,71.42857142857143,2.583333333333333,13.548387096774192,4,4,4,12,0.9035229157677036,0.0964770842322964,2871.06,Very High,2965.9065586630613,1980.8842945917525,2882.855,2712.6861291385694,94.84655866306139
18,28,1406.097757328291,58,47,2,8,0.7790367507103997,0.0505663000525796,5,0.2976480321626031,Clothing,South,F,Growers,CUST_00827,50.217777047438965,1.5,18.666666666666668,4,4,4,12,0.7911622909032594,0.2088377090967406,1334.81,High,1480.5545156308292,1813.4149308954277,1570.9103,1569.4877207928132,145.74451563082926
32,19,659.4072931325959,178,32,1,5,0.3402040640387041,0.1397179232987218,5,0.3273449999491639,Grocery,East,M,At-Risk,CUST_01675,34.70564700697873,2.6666666666666665,7.125,2,3,3,8,0.4551023974066698,0.5448976025933302,152.13,Low,168.0065376726018,170.14035670358385,162.3494,166.70944192394396,15.876537672601813
24,49,2500.0,54,52,2,8,0.6367174516168468,0.1276281664018292,2,0.201983842763574,Clothing,West,F,Growers,CUST_00688,51.02040816326531,2.0,24.5,4,4,4,12,0.8753006360587845,0.1246993639412155,2737.58,Very High,3077.262678141243,2572.177001949097,3156.3052,2991.5523608079993,339.6826781412433
31,14,378.7454307890608,131,27,2,7,0.5109439313747568,0.295410371890847,5,0.4676272399372281,Grocery,East,F,At-Risk,CUST_02216,27.053245056361483,2.583333333333333,5.419354838709677,2,3,2,7,0.5945191451433736,0.4054808548566264,119.51,Low,108.30838334563009,119.419157714691,122.15264,114.50452395449089,11.201616654369914
58,75,7601.633827081304,13,51,3,8,0.5419946840898735,0.0609859598037752,1,0.1059906193491326,Luxury,North,M,Champions,CUST_00137,101.3551176944174,4.833333333333333,15.517241379310343,5,5,5,15,0.95,0.05,9549.81,Very High,11748.825774650804,6209.34502699117,11631.886,10311.052072206136,2199.015774650805
16,7,200.0,213,62,2,1,0.211969394399688,0.3538234228880225,16,0.8862925150422047,Pharmacy,West,M,Hibernating,CUST_02765,28.571428571428573,1.3333333333333333,5.25,1,2,2,5,0.2890659692389742,0.7109340307610257,71.31,Low,71.06016820242036,62.796750630977165,71.86073,69.559493744028,0.24983179757964535
25,57,1956.779596820932,71,32,3,7,0.6978403179115577,0.1190206665020802,4,0.1566923883376916,Clothing,North,F,Growers,CUST_00629,34.32946661089354,2.083333333333333,27.36,3,5,4,12,0.7960044451164251,0.2039955548835749,1680.59,High,1641.8784706389768,1746.2815650860769,1711.9707,1683.2258005638669,38.71152936102317
53,84,9259.446147743416,2,54,4,8,0.7262737106229853,0.052063840396136,2,0.0270986311966954,Luxury,South,M,Champions,CUST_00335,110.2315017588502,4.416666666666667,19.0188679245283,5,5,5,15,0.9162725555377348,0.0837274444622652,8323.6,Very High,9068.957816687953,8516.609369290436,8617.674,8819.605010212123,745.3578166879524
59,150,7426.234545506152,13,63,4,8,0.4569377483612352,0.0223827865576788,4,0.0768922866154799,Luxury,South,M,Champions,CUST_00391,49.50823030337435,4.916666666666667,30.508474576271183,5,5,5,15,0.95,0.05,9966.12,Very High,10726.507659287316,7837.729542300999,9891.286,9832.03622572615,760.3876592873148
22,5,118.85113462958648,211,20,2,5,0.3551348528040375,0.2449823966827503,15,0.4989440463080201,Pharmacy,South,F,Hibernating,CUST_02310,23.77022692591729,1.8333333333333333,2.7272727272727275,1,1,1,3,0.2857470943774622,0.7142529056225377,33.02,Low,33.367746229589095,27.367567901060575,32.98255,31.96224184617399,0.3477462295890916
6,44,800.0,65,47,3,6,0.6483386367888637,0.0822032205975487,6,0.1479248177904086,Sports,East,F,Growers,CUST_01110,18.181818181818183,0.5,88.0,3,4,3,10,0.691565566961472,0.308434433038528,2123.51,High,1655.4881711108671,2765.39003639853,1998.2192,1940.9365861663327,468.0218288891331
16,13,535.7961208048421,98,31,1,4,0.3522952239521554,0.234635573832126,5,0.4211832324782545,Grocery,North,F,At-Risk,CUST_01738,41.21508621575708,1.3333333333333333,9.75,3,2,3,8,0.4479982736063897,0.5520017263936103,324.05,Medium,305.06888775099316,256.1437113519221,297.8266,292.474652507661,18.981112249006856
18,4,93.9634221679669,184,47,1,4,0.3235639147496119,0.3275198990453183,14,0.502532221454075,Grocery,North,M,Hibernating,CUST_02699,23.490855541991724,1.5,2.6666666666666665,2,1,1,4,0.324834280965224,0.675165719034776,31.43,Low,30.901129123058052,39.97976618950815,29.82018,32.194604769712655,0.5288708769419479
15,57,800.0,24,49,3,6,0.7444259311503325,0.067580988341059,3,0.2299356216093168,Sports,South,F,Growers,CUST_00711,14.035087719298245,1.25,45.6,4,5,3,12,0.8666400600752944,0.1333599399247056,2208.53,High,2353.839379082087,2077.415125581104,2165.102,2238.911202382902,145.3093790820867
24,49,800.0,47,37,2,8,0.6692483253725299,0.0882501730685734,7,0.1830433648828392,Tech,North,M,Growers,CUST_01040,16.3265306122449,2.0,24.5,4,4,3,11,0.7966773938166037,0.2033226061833962,785.33,Medium,782.177199700866,906.979664289729,727.2597,788.2801240477819,3.1528002991340145
23,3,30.70979983729225,333,56,1,1,0.2118140098026965,0.245220645044235,19,0.5030862453571359,Grocery,West,F,Hibernating,CUST_02715,10.236599945764084,1.9166666666666667,1.5652173913043477,1,1,1,3,0.136557560972636,0.863442439027364,5.4,Low,10.221879170098127,20.363982933243296,5.674579,9.921855145350996,4.821879170098127
22,8,800.0,70,26,2,5,0.3459856400014319,0.1208829096946955,12,0.4461091768141228,Grocery,North,F,At-Risk,CUST_01851,100.0,1.8333333333333333,4.363636363636364,3,2,3,8,0.4481687919406634,0.5518312080593366,229.06,Medium,258.95063362334423,270.4112911478259,241.96411,255.94117746459062,29.89063362334423
18,2,164.1662137025111,360,48,1,1,0.3123047800620092,0.3984027835993977,16,0.5057888645121492,Pharmacy,South,M,Hibernating,CUST_02596,82.08310685125555,1.5,1.3333333333333333,1,1,2,4,0.2368829627431796,0.7631170372568203,46.03,Low,60.60352501822863,76.98192998203872,59.110367,63.10419129660934,14.57352501822863
28,19,471.63285040971925,183,69,2,4,0.2281323130737758,0.1026147239210894,5,0.53123684831729,Grocery,East,F,At-Risk,CUST_01562,24.82278160051154,2.333333333333333,8.142857142857142,2,3,2,7,0.5057933389700544,0.4942066610299456,177.78,Low,157.46161706553124,120.88398057940609,163.8723,151.15832691280104,20.318382934468758
22,4,29.80286372402065,291,49,1,4,0.4877177449461419,0.3893429867868306,7,0.7367511775065771,Grocery,South,F,Hibernating,CUST_02758,7.450715931005162,1.8333333333333333,2.181818181818182,1,1,1,3,0.1611971306578591,0.8388028693421408,6.29,Low,10.0914076793252,21.028984733662185,6.550176,10.336509852269606,3.8014076793252007
20,6,800.0,145,33,2,5,0.2374391224506617,0.1445893409867042,11,0.4110075162191362,Clothing,South,M,At-Risk,CUST_01595,133.33333333333334,1.6666666666666667,3.6,2,2,3,7,0.4059767565152452,0.5940232434847548,212.93,Medium,234.4655653826104,268.27307071935223,240.32695,242.65990750869966,21.5355653826104
4,6,91.35344377186384,266,55,1,1,0.4127935414306838,0.3442980918262857,13,0.5117501106755297,Pharmacy,West,F,Hibernating,CUST_02751,15.22557396197731,0.3333333333333333,18.0,1,2,1,4,0.269642664563637,0.7303573354363629,126.9,Low,115.04134680457364,60.303455501737155,127.7088,104.36245718917341,11.85865319542637
35,45,1149.7066271779722,15,44,2,6,0.8520842747738634,0.0595648599556006,2,0.2633579810435905,Sports,South,M,Growers,CUST_01113,25.549036159510493,2.9166666666666665,15.428571428571429,5,4,3,12,0.8608119915314916,0.1391880084685084,736.45,Medium,1193.517746902356,916.5557707290524,774.19885,994.2833809081297,457.067746902356
54,52,12369.283043450578,18,43,4,9,0.3772461020024629,0.075431094084181,0,0.1216025355506387,Luxury,South,F,Champions,CUST_00466,237.87082775866492,4.5,11.555555555555555,5,4,5,14,0.95,0.05,16424.94,Very High,14903.404224141237,17681.156533972797,17740.416,16249.281251227228,1521.5357758587616
43,15,283.65511987332144,191,36,1,5,0.5054340850545969,0.2148855194514552,13,0.3356971464715335,Grocery,West,M,At-Risk,CUST_01561,18.910341324888098,3.583333333333333,4.186046511627906,2,3,2,7,0.5391438776594386,0.4608561223405614,55.05,Low,61.20197322453114,81.37214638199531,56.90913,63.3994700797023,6.15197322453114
30,38,944.4990610672594,40,38,3,6,0.5806913057827713,0.1045239174727618,2,0.1231440167630247,Clothing,North,M,Growers,CUST_01224,24.855238449138405,2.5,15.2,4,4,3,11,0.7989363575184453,0.2010636424815547,672.58,Medium,703.153840817847,688.6302034905341,673.8041,691.3255412473104,30.573840817846985
21,19,384.8904968506082,173,51,2,5,0.3671688822515684,0.2078818922559973,14,0.32665078437772,Clothing,West,F,At-Risk,CUST_01954,20.25739457108464,1.75,10.857142857142858,2,3,2,7,0.5072168668624851,0.4927831331375149,182.15,Low,155.90992088822975,139.54575736928956,166.27312,155.46478987529053,26.240079111770257
22,7,200.0,270,35,1,4,0.1833060754138819,0.3803512785820475,12,0.8756421965615414,Pharmacy,North,M,Hibernating,CUST_02967,28.571428571428573,1.8333333333333333,3.8181818181818175,1,2,2,5,0.2995800991332828,0.7004199008667171,60.49,Low,60.84975228662492,60.6835107963748,56.356018,59.43333196276353,0.35975228662491787
5,1,132.29872288018603,193,71,1,3,0.2753215521608363,0.4349633466137154,12,0.9324567726988552,Pharmacy,South,F,Hibernating,CUST_02349,132.29872288018603,0.4166666666666667,2.4,2,1,1,4,0.3243504629586769,0.6756495370413231,137.81,Low,113.20002195110021,99.74854411604227,138.48557,117.2604771609346,24.60997804889979
33,19,722.3597355382445,168,22,2,6,0.242441942286163,0.1027124191208941,11,0.4215045864071116,Clothing,East,M,At-Risk,CUST_01509,38.018933449381294,2.75,6.909090909090909,2,3,3,8,0.4600249170772152,0.5399750829227847,161.03,Low,175.83810401156447,167.94454894066035,163.16461,170.36441209545993,14.808104011564467
19,19,800.0,57,44,2,8,0.4966913297494125,0.053998612879784,4,0.2567134053133833,Clothing,East,F,Growers,CUST_01105,42.10526315789474,1.5833333333333333,12.0,4,3,3,10,0.7431252366684321,0.2568747633315679,696.37,Medium,682.2832684506649,682.3630342216281,653.9804,673.6821211933159,14.086731549335127
31,7,482.0880556093491,95,26,1,6,0.3917855778337311,0.1809985541832452,5,0.5832169348022087,Clothing,West,F,At-Risk,CUST_01989,68.86972222990701,2.583333333333333,2.7096774193548385,3,2,2,7,0.5176782918945406,0.4823217081054594,130.2,Low,129.24983116982145,130.26988762585313,142.82426,133.39133750472493,0.9501688301785407
83,86,4706.100396960879,18,43,3,8,0.335517444522001,0.0200297021091848,2,0.113428835116017,Electronics,West,M,Champions,CUST_00339,54.72209763907999,6.916666666666667,12.433734939759036,5,5,5,15,0.95,0.05,4574.24,Very High,6065.635147236197,2126.7176615559006,4648.781,4541.4117289060805,1491.3951472361969
43,158,15000.0,2,41,4,8,0.7980788367493894,0.0409474924275804,0,0.0054691576238427,Electronics,South,F,Champions,CUST_00216,94.9367088607595,3.583333333333333,44.093023255813954,5,5,5,15,0.95,0.05,22629.52,Very High,24938.93883830912,36813.704820780906,23621.453,26523.642617800047,2309.4188383091205
13,16,656.9520839165341,79,37,1,5,0.5515820445168094,0.2152775700409397,12,0.5974550662238878,Pharmacy,East,F,At-Risk,CUST_01616,41.05950524478338,1.0833333333333333,14.76923076923077,3,3,3,9,0.6420565470883404,0.3579434529116596,498.81,Medium,514.419687264004,497.08995254231115,547.3916,520.5180480124483,15.60968726400398
42,10,800.0,169,64,2,5,0.5082188179071443,0.2804258384586523,13,0.6143082878919432,Grocery,South,M,At-Risk,CUST_01917,80.0,3.5,2.857142857142857,2,2,3,7,0.3924756841924947,0.6075243158075052,123.96,Low,134.37773744913503,123.49704901291,125.16688,129.34340343148787,10.417737449135032
4,2,200.0,201,31,2,2,0.4341623515532249,0.4402047069279243,9,0.8528253871861395,Pharmacy,West,F,Hibernating,CUST_02515,100.0,0.3333333333333333,6.0,2,1,2,5,0.2650553452085081,0.734944654791492,179.66,Low,185.01276345412128,135.65626020622048,193.96007,176.3703428673619,5.352763454121288
23,3,47.75548182867217,347,22,1,6,0.3605433620204822,0.4305943506949951,6,0.7051646796023525,Pharmacy,East,F,Hibernating,CUST_02805,15.918493942890722,1.9166666666666667,1.5652173913043477,1,1,1,3,0.1807715116512838,0.8192284883487162,11.72,Low,12.441647563910635,24.706723622318936,11.475188,13.964070814126066,0.7216475639106346
32,12,475.69710581382526,183,52,2,6,0.4428347124810202,0.2483354919296665,12,0.5705051571336988,Clothing,South,F,At-Risk,CUST_01593,39.64142548448544,2.6666666666666665,4.5,2,2,2,6,0.438460232444458,0.561539767555542,90.5,Low,104.08304088741819,84.89451443189849,101.42632,99.15736580646792,13.583040887418193
37,15,488.68886568024783,63,62,2,7,0.5007013431565197,0.2444367838718521,10,0.3670134203890698,Pharmacy,West,F,At-Risk,CUST_02241,32.57925771201652,3.083333333333333,4.864864864864865,3,3,2,8,0.5194723399376979,0.4805276600623021,127.97,Low,106.02089814734131,104.2934836672574,103.24339,104.83497267523536,21.949101852658686
28,4,428.47485168162007,106,53,2,7,0.4310782350760619,0.1384125230164425,4,0.5234787855921059,Grocery,North,M,At-Risk,CUST_01685,107.11871292040502,2.333333333333333,1.7142857142857142,3,1,2,6,0.3822295547209764,0.6177704452790236,113.82,Low,111.56583228856982,115.30230196345344,110.96901,112.12284475499534,2.2541677114301706
13,5,200.0,187,44,1,4,0.1706116416210676,0.2374229234411259,11,0.8864450223575133,Grocery,North,F,Hibernating,CUST_02523,40.0,1.0833333333333333,4.615384615384616,2,1,2,5,0.3535291334837881,0.6464708665162118,92.12,Low,102.0577414219955,91.78974939206915,98.09239,98.73611399519766,9.937741421995497
19,20,1228.7489635017298,83,54,3,6,0.5661395351959984,0.1192781506428343,6,0.1481885804717599,Sports,South,F,Growers,CUST_00817,61.43744817508649,1.5833333333333333,12.63157894736842,3,3,4,10,0.5915891613948371,0.4084108386051629,772.75,Medium,756.6789267942295,765.7157714118707,747.17163,755.606196808087,16.071073205770517
25,42,800.0,66,54,2,8,0.6234578939284716,0.1166984861469545,1,0.3290677093358828,Tech,West,F,Growers,CUST_01068,19.047619047619047,2.083333333333333,20.16,3,4,3,10,0.713640836613892,0.286359163386108,524.69,Medium,517.5204707166134,544.1822593097788,505.31427,519.0168208657178,7.169529283386623
12,5,800.0,115,46,1,4,0.3069712290436828,0.2362257902648606,12,0.6688870409257808,Grocery,South,M,At-Risk,CUST_02004,160.0,1.0,5.0,2,1,3,6,0.3543384482268597,0.6456615517731403,414.02,Medium,294.0851366807339,289.9398439457743,410.54327,324.1314707396893,119.93486331926607
24,89,5784.206428085546,28,49,3,10,0.7708459933290153,0.0645661690996844,4,0.0196931958007236,Luxury,West,F,Champions,CUST_00275,64.99108346163534,2.0,44.5,4,5,5,14,0.9446164826698584,0.0553835173301414,17156.4,Very High,11853.015525851359,12755.653000276081,14050.852,12658.022177932091,5303.384474148643
27,18,429.3724717083554,139,34,2,5,0.4811053043225962,0.1599926901762982,9,0.5799294933375312,Grocery,North,F,At-Risk,CUST_02245,23.854026206019743,2.25,8.0,2,3,2,7,0.4779970613480039,0.5220029386519961,150.84,Low,142.56922306952126,105.36385246027936,142.00146,134.0490932684456,8.270776930478746
7,32,800.0,38,36,3,7,0.5248401939902556,0.1323985058451712,5,0.2183825407116195,Sports,North,M,Growers,CUST_00866,25.0,0.5833333333333334,54.85714285714285,4,4,3,11,0.7934803223898083,0.2065196776101917,2406.55,High,2278.5681160229715,2244.2166407363984,2427.557,2315.233972685362,127.9818839770287
46,179,2626.993010759223,3,62,3,9,0.3917210982017172,0.0612040451792181,2,0.0185174798715532,Luxury,East,M,Champions,CUST_00102,14.675938607593425,3.8333333333333335,46.69565217391304,5,5,5,15,0.95,0.05,5610.95,Very High,7947.519382893552,8272.07840853898,5650.3535,7232.063669065516,2336.569382893552
39,5,616.3347783607929,122,69,2,6,0.4128071276447757,0.1065908350229276,6,0.5319623753129398,Grocery,North,M,At-Risk,CUST_01502,123.2669556721586,3.25,1.5384615384615383,2,1,3,6,0.3469734743641949,0.6530265256358051,71.03,Low,101.877468769082,122.31096337880982,76.93781,97.14879238556445,30.847468769082
20,11,523.3306201969242,129,40,2,7,0.3206482948341332,0.2250785040860613,10,0.4119751086521067,Grocery,South,M,At-Risk,CUST_02150,47.57551092699311,1.6666666666666667,6.6,2,2,3,7,0.3955974937342529,0.604402506265747,184.54,Low,206.06301845177535,165.2338682881149,194.28952,193.7147620937377,21.523018451775357
78,185,6923.055730929374,24,57,4,8,0.5124254214340435,0.0684463043986082,0,0.0734678801982361,Electronics,West,F,Champions,CUST_00172,37.421922869888505,6.5,28.46153846153846,4,5,5,14,0.8973227173853787,0.1026772826146212,2865.62,Very High,4136.062261951205,3619.4889074742605,2946.7295,3637.696092457903,1270.4422619512052
68,96,15000.0,8,61,4,9,0.7017688297313016,0.0544790049803336,4,0.0994966064256002,Home,East,F,Champions,CUST_00108,156.25,5.666666666666667,16.941176470588236,5,5,5,15,0.95,0.05,18457.87,Very High,16393.928864222486,14503.174866999052,18304.496,16534.901288360226,2063.9411357775134
36,19,425.6299818284016,135,33,2,7,0.3499334794308638,0.2461961050286456,11,0.4373725527158998,Grocery,East,F,At-Risk,CUST_01863,22.401577990968505,3.0,6.333333333333333,2,3,2,7,0.5683450345008646,0.4316549654991354,128.04,Low,112.66809179469007,101.78304532051209,124.81237,113.84725074525271,15.371908205309921
18,15,543.1806012970952,190,66,2,4,0.2013967034411881,0.1078523842073148,10,0.4638226565582606,Grocery,South,M,At-Risk,CUST_01522,36.21204008647302,1.5,10.0,2,3,3,8,0.5533783060328978,0.4466216939671021,368.36,Medium,305.3690131261439,302.75974134638005,342.0533,315.4003506185136,62.990986873856116
7,3,49.7797728636418,244,19,1,3,0.3127941981910183,0.3480548408965781,6,0.7300727181918336,Grocery,South,F,Hibernating,CUST_02988,16.593257621213933,0.5833333333333334,5.142857142857142,1,1,1,3,0.2346693351899509,0.7653306648100491,33.9,Low,35.09778709034716,35.903536742382414,36.053043,35.542736821763725,1.1977870903471626
16,17,525.2927232667379,97,46,1,6,0.4636902351603477,0.1445822357659328,4,0.6549930068272688,Clothing,East,F,At-Risk,CUST_02203,30.899571956866936,1.3333333333333333,12.75,3,3,3,9,0.5460665361968053,0.4539334638031946,280.73,Medium,330.1752989266492,353.8633572408743,293.05655,323.01899182162083,49.44529892664917
